message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.684860006";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.683945146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.670657996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.670138292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.668432734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.653937879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.652214841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.651302486";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.638762097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.636153801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.635124693";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.623101800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.620594775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.620313835";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.606289120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.604534794";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.603110929";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.590284396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.588025010";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.586936361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.574334360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.572787592";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.570654915";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.560299293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.558436914";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.556391691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.541584202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.540339795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.538903013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.525935488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.525174241";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.522718001";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.510963022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.507884668";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.507391147";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.493960399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.491739785";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.491217337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.478395762";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.476204976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.475073400";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.462606735";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.460789495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.458923201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.446956976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.446127191";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.443592853";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.434467855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.429023347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.427216313";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.414436955";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.412466804";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.412312377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.398314662";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.396753091";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.395180753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.382530257";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.380197442";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.379498448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.367166973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.364771571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.362883719";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.350481331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.348947581";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.347572228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.334928370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.333792427";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.330489371";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.317728424";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.316679616";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.314606116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.302228839";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.300436261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.298673214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.287125395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.284837749";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.283597322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.271801699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.269065744";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.266839434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.253811465";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.252302396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.250716218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.238202575";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.236621391";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.234754375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.222085540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.221095494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.218893428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.209616985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.205610219";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.202960946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.191731060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.190045282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.187068089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.173797311";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.173013527";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.171241674";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.158624905";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.156721101";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.155276532";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.142638023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.140886763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.139887963";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.126207905";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.124645238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.123551048";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.110240956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.109176307";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.107362848";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.093393966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.092502736";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.091128598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.078818012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.076371155";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.074812415";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.064295247";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.060525365";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.060443772";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.046832263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630057.045972170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630057.043333327";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.030592074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630057.013915070";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630056.997700863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630056.997149980";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630056.995134124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630056.983398198";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630056.981829578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630056.979095888";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630056.967555292";"./src/turtle.cpp:update:260"
